x,y,z,Bx,By,Bz
171,208,0,-1801.798,2997.7881,6110.0161
175,208,0,-227.178,2985.7681,5949.3281
179,208,0,1054.1541,2515.7861,5686.0317
183,208,0,2109.51,1872.7161,5229.1357
187,208,0,2913.6479,1187.576,4696.7358
191,208,0,3740.624,710.382,3686.144
195,208,0,3572.344,74.524,2280.6079
199,208,0,2980.96,-450.75,1422.96
203,208,0,2395.5859,-760.866,900.24
203,212,0,2129.9441,-369.014,892.496
199,212,0,2543.4321,-36.06,1322.288
195,212,0,2944.9001,453.154,1974.72
191,212,0,3156.4521,1073.386,3016.2881
187,212,0,2522.998,1467.642,4286.3042
183,212,0,1507.308,1821.03,4549.6001
179,212,0,590.182,2278.9919,4737.3921
175,212,0,-492.82,2575.886,4733.52
171,212,0,-1604.67,2658.824,4536.0479
167,212,0,-2785.0339,2406.4041,4195.312
163,212,0,-3896.884,1685.204,3341.5359
159,212,0,-4365.6641,765.674,2092.8159
155,212,0,-4589.2358,-62.504,755.04
151,212,0,-4765.9302,-644.272,-623.392
147,212,0,-4701.022,-1107.042,-2166.384
143,212,0,-4124.062,-1881.13,-3620.3201
139,212,0,-3050.676,-2867.9722,-4549.6001
135,212,0,-1650.3461,-3491.8101,-4907.7598
131,212,0,-268.046,-3550.708,-4747.0718
127,212,0,801.734,-3192.512,-4439.248
123,212,0,1728.4761,-2608.3401,-4019.136
119,212,0,2464.1001,-1989.3101,-3413.168
115,212,0,2848.74,-1400.3301,-2450.9761
111,212,0,2646.804,-746.442,-1599.136
107,212,0,2283.8,-230.784,-1070.608
103,212,0,1911.1801,114.19,-722.128
99,212,0,1572.2161,340.166,-487.872
95,212,0,1277.7261,478.396,-325.248
95,216,0,1150.314,269.248,-346.544
99,216,0,1376.29,109.382,-487.872
103,216,0,1622.7001,-122.604,-685.344
107,216,0,1870.312,-451.952,-962.192
111,216,0,2086.6721,-902.702,-1353.264
115,216,0,2204.468,-1473.652,-1936.0
119,216,0,1983.3,-2039.7941,-2803.3279
123,216,0,1217.626,-2419.626,-3389.936
127,216,0,395.458,-2812.6799,-3583.5359
131,216,0,-427.912,-3085.5339,-3709.376
135,216,0,-1412.35,-3120.3921,-3744.2239
139,216,0,-2448.4741,-2884.8,-3478.9919
143,216,0,-3418.488,-2486.938,-2816.8799
147,216,0,-4044.73,-1900.3621,-1539.12
151,216,0,-3996.6501,-970.014,44.528
155,216,0,-3581.96,213.956,871.2
159,216,0,-3555.5161,961.6,1422.96
163,216,0,-3185.3,1554.186,2356.1121
167,216,0,-2408.8081,2002.532,3072.4319
171,216,0,-1532.55,2212.8821,3544.8159
175,216,0,-625.04,2245.3359,3842.96
179,216,0,258.43,2077.0562,3974.6079
183,216,0,1194.788,1864.302,4114.0
187,216,0,2280.1941,1780.162,3455.76
191,216,0,2536.22,1250.0801,2392.896
195,216,0,2397.99,686.342,1676.576
199,216,0,2141.9641,241.602,1184.832
203,216,0,1853.484,-85.342,836.352
203,220,0,1578.2261,98.564,749.232
199,220,0,1764.536,393.054,1020.272
195,220,0,1909.978,778.896,1376.496
191,220,0,1962.8661,1256.09,1850.816
187,220,0,1827.04,1770.546,2497.4399
183,220,0,1256.09,2083.0659,3329.9199
179,220,0,168.28,1911.1801,3542.8799
175,220,0,-665.908,1890.7461,3163.4241
171,220,0,-1388.3101,1866.7061,2830.4319
167,220,0,-2069.844,1668.376,2423.8721
163,220,0,-2652.814,1290.948,1850.816
159,220,0,-2995.384,810.148,1109.328
155,220,0,-2930.4761,379.832,398.816
151,220,0,-2705.7021,-120.2,336.864
147,220,0,-2904.032,-1346.24,156.816
143,220,0,-2830.71,-2494.1501,-983.488
139,220,0,-2133.55,-3073.5142,-2030.864
135,220,0,-1334.22,-3304.2981,-2549.7119
131,220,0,-609.414,-3255.0161,-2712.3359
127,220,0,18.03,-2905.2341,-2749.1199
123,220,0,830.582,-2482.1301,-2631.0239
119,220,0,1447.208,-2000.1281,-2048.2881
115,220,0,1620.296,-1450.8141,-1510.08
111,220,0,1601.0641,-976.024,-1124.816
107,220,0,1491.682,-594.99,-842.16
103,220,0,1340.23,-296.894,-625.328
99,220,0,1174.354,-73.322,-462.704
95,220,0,1009.68,97.362,-340.736
95,224,0,870.248,-13.222,-325.248
99,224,0,988.044,-167.078,-422.048
103,224,0,1096.224,-367.812,-549.824
107,224,0,1179.162,-622.636,-712.448
111,224,0,1211.616,-936.358,-915.728
115,224,0,1157.526,-1306.574,-1165.472
119,224,0,949.58,-1714.052,-1463.616
123,224,0,449.548,-2079.46,-1730.7839
127,224,0,-397.862,-2292.2141,-1513.952
131,224,0,-840.198,-2542.23,-665.984
135,224,0,-991.65,-2367.9399,-425.92
139,224,0,-1419.562,-1595.0541,-300.08
143,224,0,-1733.2841,-677.928,-325.248
147,224,0,-1989.3101,-145.442,-565.312
151,224,0,-2329.4761,50.484,-443.344
155,224,0,-2560.26,348.58,71.632
159,224,0,-2543.4321,751.25,745.36
163,224,0,-2271.78,1105.84,1368.752
167,224,0,-1840.2621,1336.624,1906.96
171,224,0,-1300.564,1474.854,2435.488
175,224,0,-534.89,1729.678,2964.0159
179,224,0,409.882,2068.6421,2865.28
183,224,0,1038.5281,1955.6541,2313.52
187,224,0,1361.866,1590.246,1825.6479
191,224,0,1495.2881,1182.7681,1436.512
195,224,0,1504.9041,805.34,1117.072
199,224,0,1435.188,482.002,855.712
203,224,0,1318.594,219.966,646.624
203,228,0,1096.224,278.864,551.76
199,228,0,1159.9301,498.83,708.576
195,228,0,1180.364,760.866,892.496
191,228,0,1133.486,1056.558,1109.328
187,228,0,1000.064,1364.27,1353.264
183,228,0,751.25,1652.75,1626.24
179,228,0,364.206,1864.302,1922.448
175,228,0,-197.128,1887.14,2210.9121
171,228,0,-929.146,1574.62,2270.928
167,228,0,-1589.0441,1109.446,1802.416
163,228,0,-1983.3,763.27,1107.392
159,228,0,-2157.5901,454.356,454.96
155,228,0,-2157.5901,87.746,-102.608
151,228,0,-2025.37,-256.026,-605.968
147,228,0,-1772.9501,-539.698,-1041.568
143,228,0,-1395.522,-727.21,-1337.776
139,228,0,-903.904,-847.41,-1353.264
135,228,0,-542.102,-956.792,-906.048
131,228,0,-623.838,-1206.808,-828.608
127,228,0,-280.066,-1572.2161,-1182.896
123,228,0,256.026,-1616.6901,-1215.808
119,228,0,620.232,-1421.9661,-1074.48
115,228,0,818.562,-1151.516,-900.24
111,228,0,902.702,-877.46,-735.68
107,228,0,914.722,-631.05,-594.352
103,228,0,879.864,-418.296,-472.384
99,228,0,817.36,-244.006,-373.648
95,228,0,739.23,-102.17,-292.336
95,232,0,620.232,-145.442,-265.232
99,232,0,670.716,-266.844,-329.12
103,232,0,704.372,-413.488,-402.688
107,232,0,710.382,-584.172,-489.808
111,232,0,674.322,-775.29,-588.544
115,232,0,582.97,-974.822,-696.96
119,232,0,417.094,-1159.9301,-805.376
123,232,0,169.482,-1288.5441,-892.496
127,232,0,-133.422,-1301.766,-935.088
131,232,0,-379.832,-1210.4141,-933.152
135,232,0,-556.526,-1177.96,-973.808
139,232,0,-861.834,-1198.394,-1016.4
143,232,0,-1218.828,-1086.608,-888.624
147,232,0,-1500.0961,-855.824,-631.136
151,232,0,-1690.0121,-549.314,-311.696
155,232,0,-1784.9701,-174.29,121.968
159,232,0,-1746.506,258.43,594.352
163,232,0,-1544.5701,757.26,1089.968
167,232,0,-1127.4761,1215.222,1403.6
171,232,0,-635.858,1501.298,1496.528
175,232,0,-169.482,1586.64,1444.256
179,232,0,219.966,1522.9341,1322.288
183,232,0,516.86,1365.472,1173.2159
187,232,0,728.412,1157.526,1012.528
191,232,0,858.228,930.348,855.712
195,232,0,920.732,703.17,706.64
199,232,0,929.146,492.82,573.056
203,232,0,899.096,308.914,454.96
203,236,0,739.23,306.51,375.584
199,236,0,745.24,455.558,460.768
195,236,0,718.796,620.232,555.632
191,236,0,651.484,792.118,658.24
187,236,0,533.688,960.398,760.848
183,236,0,358.196,1107.042,857.648
179,236,0,125.008,1211.616,938.96
175,236,0,-163.472,1250.0801,991.232
171,236,0,-490.416,1194.788,993.168
167,236,0,-820.966,1020.498,929.28
163,236,0,-1105.84,730.816,784.08
