x,y,z,Bx,By,Bz
97,124,0,-6939.146,-3361.9941,5662.7998
95,124,0,-6334.54,-2892.012,4859.3599
95,126,0,-6689.1299,-2426.8381,5128.4639
97,126,0,-7365.856,-2798.2561,5993.856
99,126,0,-8133.9341,-3262.228,7066.3999
101,126,0,-9001.7783,-3846.4001,8400.3037
103,126,0,-9976.6006,-4612.0742,10103.9844
105,126,0,-11031.9561,-5651.8042,12324.5762
107,126,0,-12028.4141,-7105.022,15259.5518
109,126,0,-12600.5664,-9138.8066,19096.7031
111,126,0,-12013.9902,-11669.0166,22740.2559
113,126,0,-9715.7666,-13815.7881,22891.2637
115,126,0,-6186.6943,-14210.0439,22926.1113
117,126,0,-2333.082,-14225.6699,22935.791
119,126,0,1448.41,-14232.8818,22951.2793
121,126,0,5072.4399,-14226.8721,22953.2168
123,126,0,8621.9463,-14194.418,22953.2168
125,126,0,12034.4238,-13702.7998,22931.9199
127,126,0,14159.5605,-11968.3145,22899.0078
129,126,0,14247.3066,-9327.5205,22819.6328
131,126,0,14259.3262,-6285.2583,19768.4961
133,126,0,14250.9121,-3597.5862,15069.8242
135,126,0,14230.4785,-1714.052,11292.6875
137,126,0,14079.0264,-576.96,8504.8477
139,126,0,13246.04,63.706,6435.2642
141,126,0,12054.8584,391.852,4884.5278
143,126,0,11028.3506,533.688,3668.72
145,126,0,10220.6064,563.738,2683.2959
147,126,0,9630.4238,524.072,1858.5599
149,126,0,9227.7539,443.538,1142.24
151,126,0,9005.3838,342.57,485.936
153,126,0,8946.4863,245.208,-147.136
155,126,0,9054.666,151.452,-784.08
157,126,0,9329.9238,87.746,-1469.424
159,126,0,9784.2803,60.1,-2228.3359
161,126,0,10422.542,98.564,-3101.4719
163,126,0,11272.3564,239.198,-4162.3999
165,126,0,12339.7324,538.496,-5492.4321
167,126,0,13485.2383,1098.6281,-7225.1519
169,126,0,14147.54,2050.6121,-9519.3115
171,126,0,14230.4785,3580.7581,-12554.96
173,126,0,14244.9023,5852.5381,-16469.5527
175,126,0,14247.3066,8673.6318,-20893.3125
177,126,0,14195.6201,11388.9502,-22842.8633
179,126,0,12586.1426,13383.0684,-22902.8789
181,126,0,9404.4482,14111.4805,-22918.3672
183,126,0,6078.5142,14224.4678,-22937.7285
185,126,0,2678.0562,14235.2861,-22939.6641
187,126,0,-778.896,14229.2764,-22916.4316
189,126,0,-4255.0801,14219.6602,-22906.752
191,126,0,-7555.772,14074.2178,-22889.3281
193,126,0,-10229.0205,12956.3584,-22809.9512
195,126,0,-11659.4004,10673.7598,-20436.416
197,126,0,-11838.498,8492.1299,-16701.8711
199,126,0,-11268.75,6774.4722,-13615.8877
201,126,0,-10418.9365,5488.332,-11190.0801
203,126,0,-9518.6377,4526.7319,-9304.416
205,126,0,-8666.4199,3791.1082,-7813.6958
205,128,0,-9189.29,2931.678,-8272.5283
203,128,0,-10190.5566,3428.104,-9918.1279
201,128,0,-11336.0625,4098.8203,-12065.1523
199,128,0,-12518.8301,4991.9062,-14924.624
197,128,0,-13432.3506,6255.208,-18856.6406
195,128,0,-13636.6904,7956.0381,-22802.207
193,128,0,-12315.6924,9840.7744,-22908.6875
191,128,0,-8989.7578,11203.8418,-22931.9199
189,128,0,-4982.29,11816.8623,-22957.0879
187,128,0,-967.61,11870.9521,-22955.1523
185,128,0,2922.062,11584.876,-22962.8965
183,128,0,6675.9082,10973.0586,-22960.959
181,128,0,10393.6943,10057.1338,-22962.8965
179,128,0,13795.3545,8825.084,-22947.4082
177,128,0,14249.71,7083.3862,-22931.9199
175,128,0,14270.1445,4723.8599,-22850.6074
173,128,0,14270.1445,2317.4561,-19176.0801
171,128,0,14252.1143,631.05,-13819.168
169,128,0,14219.6602,-270.45,-10076.8799
167,128,0,13833.8184,-686.342,-7459.4082
165,128,0,12552.4863,-812.552,-5585.3599
163,128,0,11308.416,-775.29,-4187.5679
161,128,0,10344.4121,-640.666,-3109.2161
159,128,0,9638.8379,-449.548,-2243.824
157,128,0,9140.0078,-219.966,-1506.208
155,128,0,8829.8926,32.454,-853.776
153,128,0,8700.0762,299.298,-242.0
151,128,0,8744.5498,570.95,358.16
149,128,0,8964.5166,845.006,981.552
147,128,0,9373.1963,1116.6581,1678.512
145,128,0,9988.6201,1371.4821,2487.76
143,128,0,10846.8486,1608.276,3477.0559
141,128,0,11979.1318,1793.384,4714.1602
139,128,0,13328.9785,1885.938,6336.5278
137,128,0,14173.9844,1806.6061,8572.6084
135,128,0,14244.9023,1403.936,11780.5596
133,128,0,14271.3467,401.468,16541.1836
131,128,0,14276.1543,-1478.4601,22591.1836
129,128,0,14266.5381,-3869.238,22922.2402
127,128,0,14241.2959,-5978.748,22959.0234
125,128,0,13488.8447,-7579.812,22970.6406
123,128,0,9808.3203,-8810.6602,22966.7676
121,128,0,5886.1943,-9719.3721,22972.5762
119,128,0,1875.12,-10349.2197,22980.3203
117,128,0,-2340.2939,-10640.1045,22976.4473
115,128,0,-6879.0459,-10495.8643,22964.832
113,128,0,-11340.8701,-9637.6357,22949.3437
111,128,0,-13911.9482,-7975.27,22904.8164
109,128,0,-14006.9063,-6191.502,21965.8555
107,128,0,-13343.4023,-4864.4941,16963.2324
105,128,0,-12022.4043,-3966.6001,13397.1201
103,128,0,-10702.6084,-3336.752,10845.4717
101,128,0,-9555.9004,-2855.9521,8934.6396
99,128,0,-8578.6738,-2476.1201,7482.6401
97,128,0,-7725.2539,-2159.9941,6322.9761
95,128,0,-6984.8223,-1890.7461,5384.0161
95,130,0,-7145.8901,-1324.604,5558.2559
97,130,0,-7898.3423,-1460.4301,6524.3198
99,130,0,-8766.1865,-1604.67,7730.4478
101,130,0,-9763.8457,-1744.1021,9244.4004
103,130,0,-10938.2002,-1866.7061,11230.7363
105,130,0,-12320.5,-1947.24,13914.0322
107,130,0,-13648.71,-1942.432,17716.3359
109,130,0,-14165.5703,-1778.9601,22608.6074
111,130,0,-14103.0664,-1364.27,22918.3672
113,130,0,-11643.7744,-643.07,22984.1914
115,130,0,-6710.7661,236.794,22982.2559
117,130,0,-1914.786,1134.688,22988.0645
119,130,0,2520.594,2009.744,22990.0
