x,y,z,Bx,By,Bz
118,99,0,8280.5781,11983.8398,-3525.4661
116,99,0,7296.1401,13217.0723,-3825.9661
114,99,0,6086.9282,14254.7676,-4072.376
112,99,0,4698.6182,15044.6563,-4257.4839
110,99,0,3180.4919,15526.7197,-4368.0679
108,99,0,1621.498,15679.6641,-4407.7339
106,99,0,88.948,15493.8076,-4363.2603
104,99,0,-1328.2101,15009.8076,-4246.666
102,99,0,-2596.3201,14250.8955,-4063.9622
100,99,0,-3651.676,13280.96,-3836.7842
98,99,0,-4472.6421,12177.4395,-3572.344
96,99,0,-5060.4199,10994.5439,-3279.0562
94,99,0,-5423.4243,9817.4561,-2980.96
92,99,0,-5595.3101,8681.0244,-2685.2681
90,99,0,-5616.9463,7629.7759,-2405.2021
88,99,0,-5523.1899,6675.3281,-2144.3679
86,99,0,-5346.4961,5823.4878,-1903.968
84,99,0,-5120.52,5082.0,-1688.8101
82,99,0,-4857.2822,4427.6318,-1492.884
80,99,0,-4583.2261,3868.1279,-1322.2001
80,101,0,-5118.1162,3864.2559,-1452.016
82,101,0,-5483.5239,4462.48,-1650.3461
84,101,0,-5848.9321,5169.1201,-1878.7261
86,101,0,-6192.7041,5997.728,-2139.5601
88,101,0,-6493.2041,6961.856,-2431.646
90,101,0,-6719.1802,8073.1201,-2759.792
92,101,0,-6815.3403,9327.6484,-3114.3821
94,101,0,-6734.8062,10725.4404,-3497.8201
96,101,0,-6417.478,12198.7363,-3884.864
98,101,0,-5812.8721,13708.8164,-4273.1099
100,101,0,-4898.1499,15162.752,-4636.1143
102,101,0,-3651.676,16463.7441,-4955.8462
104,101,0,-2117.9241,17507.248,-5210.6699
106,101,0,-366.61,18190.6562,-5380.1519
108,101,0,1537.358,18457.8242,-5452.272
110,101,0,3474.9822,18291.3281,-5421.02
112,101,0,5342.8901,17693.1035,-5281.5879
114,101,0,7071.3662,16678.6406,-5032.7739
116,101,0,8539.0078,15346.6719,-4707.0322
118,101,0,9710.958,13763.0234,-4310.3721
120,101,0,10539.1357,12047.7275,-3870.4402
122,101,0,11036.7646,10301.4561,-3411.2761
124,101,0,11255.5283,8628.752,-2948.5061
126,101,0,11253.124,7089.6318,-2500.1602
128,101,0,11101.6719,5718.9438,-2080.6621
130,101,0,10864.8779,4520.5601,-1686.406
132,101,0,10595.6299,3482.864,-1323.402
134,101,0,10338.4023,2584.5601,-989.246
136,101,0,10129.2539,1800.48,-679.13
138,101,0,9982.6104,1097.712,-385.842
140,101,0,9911.6924,443.344,-104.574
142,101,0,9928.5205,-195.536,176.694
144,101,0,10030.6904,-849.904,460.366
146,101,0,10215.7979,-1552.672,753.654
148,101,0,10468.2178,-2336.752,1069.78
150,101,0,10771.1221,-3233.1199,1405.1381
152,101,0,11101.6719,-4272.752,1772.9501
154,101,0,11406.9805,-5494.3682,2170.812
156,101,0,11632.9561,-6897.9678,2597.522
158,101,0,11717.0967,-8487.4238,3051.8782
160,101,0,11588.4824,-10241.4404,3538.688
162,101,0,11159.3682,-12086.4482,4007.468
164,101,0,10385.2803,-13939.2002,4455.814
166,101,0,9254.1982,-15658.3682,4854.8779
168,101,0,7775.7383,-17162.6406,5196.2461
170,101,0,6023.2222,-18324.2402,5448.666
172,101,0,4077.1841,-19077.3437,5606.1279
174,101,0,2009.744,-19367.7441,5673.4399
176,101,0,1.202,-19189.6328,5628.9663
178,101,0,-1890.7461,-18554.623,5469.1001
180,101,0,-3572.344,-17536.2871,5216.6802
182,101,0,-4955.8462,-16190.7676,4884.9282
184,101,0,-6001.5859,-14653.584,4506.2979
186,101,0,-6687.9282,-13035.0879,4097.6182
188,101,0,-7060.5483,-11422.4004,3681.7261
190,101,0,-7162.7183,-9912.3203,3280.2581
192,101,0,-7062.9521,-8539.6963,2899.2241
194,101,0,-6821.3501,-7333.5679,2554.25
196,101,0,-6490.8003,-6293.936,2242.9321
198,101,0,-6115.7759,-5409.1841,1965.27
200,101,0,-5719.1162,-4658.0161,1723.6681
202,101,0,-5322.4561,-4021.072,1512.116
204,101,0,-4928.2002,-3477.0559,1292.15
206,101,0,-4567.6001,-3025.968,1133.486
206,103,0,-4987.0981,-2925.2959,1224.838
204,103,0,-5419.8179,-3380.2561,1401.532
202,103,0,-5897.0122,-3933.9519,1609.478
200,103,0,-6406.6602,-4598.0,1852.282
198,103,0,-6940.3481,-5403.376,2137.156
196,103,0,-7482.4502,-6377.1841,2468.908
194,103,0,-7998.1079,-7540.7197,2847.5381
192,103,0,-8440.4443,-8938.5117,3283.864
190,103,0,-8745.752,-10582.1758,3768.27
188,103,0,-8816.6699,-12452.3516,4294.7461
186,103,0,-8545.0186,-14514.1924,4847.666
184,103,0,-7857.4741,-16632.1758,5402.9902
182,103,0,-6675.9082,-18688.207,5924.6582
180,103,0,-5009.936,-20488.6875,6386.2261
178,103,0,-2931.678,-21462.4961,6755.2402
176,103,0,-543.304,-21913.584,6988.4282
174,103,0,1991.714,-22035.5527,7076.1743
172,103,0,4580.8223,-21872.9277,7008.8623
170,103,0,7041.3159,-21390.8633,6797.3101
168,103,0,9249.3906,-20260.2402,6448.73
166,103,0,11074.0264,-18312.623,5990.7681
164,103,0,12398.6299,-16061.0557,5449.8682
162,103,0,13060.9326,-13668.1602,4854.8779
160,103,0,13332.584,-11308.1758,4256.2822
158,103,0,13308.5439,-9139.8555,3651.676
156,103,0,13104.2041,-7232.896,3077.1201
154,103,0,12755.624,-5620.208,2550.644
152,103,0,12315.6924,-4266.9438,2063.834
150,103,0,11802.4385,-3157.616,1628.7101
148,103,0,11346.8799,-2236.0801,1232.05
146,103,0,10980.2705,-1459.744,873.854
144,103,0,10720.6387,-787.952,539.698
142,103,0,10578.8018,-172.304,221.168
140,103,0,10561.9746,427.856,-93.756
138,103,0,10664.1445,1047.376,-409.882
136,103,0,10881.7061,1728.848,-740.432
134,103,0,11194.2266,2503.248,-1093.8201
132,103,0,11590.8857,3428.656,-1484.47
130,103,0,12033.2227,4534.1118,-1915.988
128,103,0,12459.9326,5866.0801,-2393.1821
126,103,0,12755.624,7449.728,-2916.052
124,103,0,12904.6719,9288.9277,-3483.396
122,103,0,12860.1982,11362.3838,-4081.9922
120,103,0,12522.4365,13582.9756,-4690.2041
118,103,0,11667.8145,15811.3115,-5280.3862
116,103,0,10309.5537,17888.6406,-5814.0742
114,103,0,8524.584,19646.5273,-6261.2183
112,103,0,6370.6001,20897.1836,-6590.5659
110,103,0,3987.0342,21359.8887,-6781.6841
108,103,0,1522.9341,21485.7285,-6827.3604
106,103,0,-893.086,21276.6406,-6727.5942
104,103,0,-3089.1401,20604.8477,-6488.396
102,103,0,-4991.9062,19220.6074,-6132.604
100,103,0,-6482.3862,17474.3359,-5684.2583
98,103,0,-7525.7222,15536.4004,-5179.418
96,103,0,-8137.54,13577.168,-4655.3462
94,103,0,-8368.3242,11712.7998,-4136.082
92,103,0,-8309.4258,10007.1836,-3640.8582
90,103,0,-8040.1782,8499.04,-3185.3
88,103,0,-7643.5181,7215.4722,-2775.418
86,103,0,-7174.7383,6119.6958,-2410.01
84,103,0,-6680.7163,5211.7119,-2095.0859
82,103,0,-6187.896,4446.9922,-1822.2321
80,103,0,-5711.9043,3811.9839,-1586.64
80,105,0,-6298.48,3670.656,-1727.274
82,105,0,-6897.0762,4321.1519,-1995.3201
84,105,0,-7538.9443,5112.9761,-2313.8501
86,105,0,-8215.6699,6086.7842,-2686.47
88,105,0,-8903.2139,7281.2959,-3126.4021
90,105,0,-9559.5059,8746.8477,-3636.05
92,105,0,-10096.7998,10512.4795,-4213.0103
94,105,0,-10410.5225,12593.6797,-4851.272
96,105,0,-10376.8662,14957.5361,-5535.21
98,105,0,-9841.9766,17536.2871,-6244.3901
100,105,0,-8713.2979,20128.5918,-6935.54
102,105,0,-6928.3281,21772.2559,-7561.7822
104,105,0,-4565.1963,22227.2168,-8067.8242
106,105,0,-1769.344,22267.8711,-8414.0
108,105,0,1311.3821,22281.4238,-8575.0684
110,105,0,4471.4399,22275.6152,-8540.21
112,105,0,7516.106,22252.3848,-8286.5879
114,105,0,10262.6758,22157.5195,-7834.6362
116,105,0,12487.5781,21009.4727,-7238.4443
118,105,0,13564.5703,18333.9199,-6513.6382
120,105,0,13807.374,15393.1357,-5726.3281
122,105,0,13836.2227,12527.8555,-4920.9883
124,105,0,13824.2021,9929.7441,-4145.6982
126,105,0,13724.4365,7716.896,-3423.2961
128,105,0,13528.5098,5889.312,-2771.812
130,105,0,13104.2041,4423.7598,-2192.448
132,105,0,12581.334,3262.1599,-1685.204
134,105,0,12042.8379,2340.624,-1234.454
136,105,0,11594.4922,1601.072,-834.188
138,105,0,11281.9727,975.744,-466.376
140,105,0,11135.3281,422.048,-114.19
142,105,0,11146.1465,-106.48,227.178
144,105,0,11322.8398,-650.496,578.162
146,105,0,11659.4004,-1260.3359,948.378
148,105,0,12155.8262,-1984.4,1353.452
150,105,0,12724.3721,-2884.6399,1806.6061
152,105,0,13286.9082,-4024.9441,2317.4561
154,105,0,13631.8818,-5473.0718,2904.032
156,105,0,13824.2021,-7296.7842,3557.9202
158,105,0,13847.04,-9559.9678,4283.9282
160,105,0,13851.8486,-12254.8799,5067.6323
162,105,0,13853.0498,-15269.2314,5874.1743
164,105,0,13823.0,-18430.7207,6666.292
166,105,0,13322.9678,-21201.1367,7394.7041
168,105,0,11370.9199,-22233.0234,8010.1279
170,105,0,8564.25,-22265.9355,8468.0898
172,105,0,5416.2119,-22298.8477,8751.7617
174,105,0,2071.0461,-22289.168,8843.1143
176,105,0,-1161.1321,-22283.3594,8734.9346
178,105,0,-4216.6162,-22269.8086,8421.2119
180,105,0,-6859.814,-22227.2168,7929.5942
182,105,0,-8916.4365,-21400.543,7303.3521
184,105,0,-10277.1006,-19007.6484,6590.5659
186,105,0,-10941.8066,-16184.96,5847.73
188,105,0,-11031.9561,-13544.2559,5118.1162
190,105,0,-10697.7998,-11215.248,4438.9858
192,105,0,-10106.416,-9259.8877,3825.9661
194,105,0,-9386.418,-7654.9438,3288.6721
196,105,0,-8631.5625,-6363.6318,2827.104
198,105,0,-7883.918,-5318.1919,2429.2419
200,105,0,-7180.748,-4474.0962,2089.0759
202,105,0,-6536.4761,-3790.688,1806.6061
204,105,0,-5947.4961,-3231.1841,1566.2061
206,105,0,-5423.4243,-2776.2239,1364.27
206,107,0,-5824.8921,-2565.2,1452.016
204,107,0,-6427.0942,-2998.864,1670.78
202,107,0,-7125.4561,-3540.9441,1937.624
200,107,0,-7915.1699,-4212.7358,2259.76
198,107,0,-8808.2559,-5054.896,2644.4001
