x,y,z,Bx,By,Bz
166,142,2,9454.9326,-12540.4658,-3401.552
168,142,2,10384.0781,-13422.7344,-4870.9761
170,142,2,10739.8701,-13849.4443,-6818.5918
172,142,2,10384.0781,-13940.7959,-8861.0723
174,142,2,9442.9121,-13877.0898,-10723.5039
176,142,2,8129.126,-13541.7324,-12278.1123
178,142,2,6558.1123,-12889.0459,-13581.04
180,142,2,4789.9702,-11804.8418,-14649.7119
182,142,2,2809.074,-10457.4004,-15453.1523
184,142,2,622.636,-8981.3438,-15865.5195
186,142,2,-1628.7101,-7522.1162,-15673.8555
188,142,2,-3627.636,-6179.4819,-14775.5518
190,142,2,-5061.6221,-5030.3701,-13414.5439
190,140,2,-6210.7339,-4827.2319,-14403.8398
188,140,2,-5026.7642,-6167.4619,-16152.0479
186,140,2,-3205.7341,-7761.314,-17555.6484
184,140,2,-1001.266,-9468.1543,-18339.7285
182,140,2,1293.3521,-11135.3281,-18519.7754
180,140,2,3502.6282,-12584.9404,-18237.1191
178,140,2,5579.6841,-13559.7627,-17553.7109
176,140,2,7493.2681,-13986.4727,-16508.2715
174,140,2,9177.2705,-14100.6621,-15064.0156
172,140,2,10504.2783,-14095.8545,-13199.6475
170,140,2,11272.3564,-13981.6641,-11017.7764
168,140,2,11340.8701,-13529.7119,-8764.2715
166,140,2,10777.1318,-12451.5186,-6789.5518
164,140,2,9890.0566,-10968.25,-5291.0879
162,140,2,8963.3145,-9387.6201,-4185.6318
160,140,2,8113.5,-7859.8779,-3335.728
160,138,2,9528.2539,-7000.4482,-4898.0801
162,138,2,10491.0566,-8404.3838,-6290.064
164,138,2,11451.4541,-9908.0859,-8078.9277
166,138,2,12212.3203,-11388.9502,-10340.1758
168,138,2,12476.7598,-12681.1006,-13011.8555
170,138,2,12011.5859,-13492.4502,-15770.6563
172,138,2,10838.4346,-13862.666,-18266.1602
174,138,2,9113.5645,-13919.1602,-20266.0488
176,138,2,7053.3359,-13773.7178,-21667.7109
178,138,2,4750.3042,-13273.6865,-22219.4727
180,138,2,2309.042,-12291.6523,-22405.3281
182,138,2,-219.966,-10864.8779,-22275.6152
184,138,2,-2717.7222,-9119.5742,-21683.1992
186,138,2,-4924.5942,-7281.7163,-20116.9766
